"satisfaction_level","last_evaluation","number_project","average_monthly_hours","time_spend_company","Work_accident","left","promotion_last_5years","department","salary"
0.6,0.56,3,251,3,1,1,0,"technical",2
0.73,0.83,3,156,2,1,1,0,"technical",2
0.75,0.88,3,193,3,0,1,0,"IT",2
0.87,0.64,4,204,3,1,0,0,"IT",2
0.6,0.45,2,158,2,0,0,0,"product_mng",2
0.55,0.57,6,104,4,0,1,0,"product_mng",2
0.69,0.91,4,187,2,1,0,0,"RandD",1
0.82,0.88,5,184,3,0,1,0,"marketing",1
0.91,0.98,5,190,2,0,1,0,"sales",1
0.86,0.58,3,242,3,0,1,0,"accounting",1
0.83,0.63,5,204,2,0,1,0,"support",1
0.67,0.67,4,232,3,0,1,0,"technical",3
0.7,0.59,3,251,2,0,1,0,"marketing",1
0.68,0.93,4,153,2,1,1,0,"marketing",1
1.01,0.91,5,210,6,1,1,0,"sales",1
0.71,0.91,4,174,2,0,1,0,"sales",2
0.89,0.77,3,106,6,1,0,0,"sales",2
0.79,0.95,5,172,3,0,1,0,"sales",2
0.61,0.69,3,230,3,0,0,0,"sales",2
0.78,0.69,4,205,3,0,1,0,"sales",2
0.59,0.82,4,143,4,1,1,0,"sales",2
0.34,0.78,5,190,4,0,1,0,"accounting",2
0.52,0.4,2,266,3,0,1,0,"accounting",1
0.8,0.95,3,215,2,1,1,0,"hr",1
0.67,0.81,4,179,3,0,0,0,"hr",1
0.99,0.93,5,235,3,0,0,0,"hr",1
0.61,0.48,3,178,5,1,1,0,"technical",1
0.96,0.52,3,233,3,0,0,0,"technical",1
0.79,0.47,5,243,3,0,1,0,"technical",1
0.53,0.52,4,175,2,1,0,0,"technical",1
0.82,0.53,4,266,3,0,1,0,"technical",1
0.63,0.47,5,259,4,0,1,0,"technical",1
0.87,0.71,5,100,5,0,1,0,"support",1
0.27,0.84,5,258,6,0,1,0,"support",1
0.54,0.56,5,173,3,0,0,0,"support",1
0.53,0.86,4,142,3,0,1,0,"support",1
0.69,0.34,3,256,6,1,1,0,"support",2
0.64,0.48,4,175,3,0,1,0,"support",2
0.8,0.47,4,274,2,0,1,0,"support",2
0.77,0.62,3,229,3,1,1,0,"support",2
0.95,0.96,4,161,3,0,1,0,"technical",2
0.85,0.61,3,245,3,0,0,0,"management",2
0.72,0.83,5,246,3,1,1,0,"IT",2
0.8,0.89,5,263,3,0,1,0,"IT",2
0.83,0.61,4,211,2,0,1,0,"product_mng",2
0.54,0.49,3,274,2,0,1,0,"product_mng",2
0.8,0.5,4,241,3,1,1,0,"product_mng",2
0.7,0.37,2,235,6,1,1,0,"RandD",1
0.36,0.37,3,98,3,0,1,0,"RandD",1
0.81,0.64,6,105,5,0,1,0,"RandD",1
0.61,0.81,3,226,3,0,0,0,"RandD",1
0.62,0.57,4,171,4,0,0,0,"RandD",1
0.66,0.49,4,148,4,0,1,0,"RandD",1
0.57,0.54,3,183,4,0,1,0,"marketing",1
1.03,0.59,4,198,2,0,1,0,"management",1
0.57,0.95,5,233,3,0,0,0,"marketing",1
0.37,0.57,2,164,2,1,1,0,"sales",1
0.67,0.62,3,180,2,0,1,0,"sales",1
0.61,0.61,4,194,2,1,1,0,"sales",2
0.9,0.65,3,139,2,1,1,0,"sales",2
0.7,0.81,5,269,2,0,0,0,"sales",2
0.56,0.95,4,249,3,0,1,0,"sales",2
0.32,0.64,3,256,2,0,1,0,"sales",2
0.4,0.68,2,188,2,0,0,0,"sales",3
0.81,0.48,3,167,2,0,1,0,"sales",1
0.27,0.62,5,190,4,1,0,0,"sales",2
0.52,0.68,4,168,3,1,1,0,"accounting",2
0.53,0.95,4,217,3,0,1,0,"hr",1
0.85,0.92,3,253,2,0,1,0,"hr",1
1.01,0.62,4,134,3,0,1,0,"technical",1
0.6,0.76,3,178,3,1,1,0,"technical",1
0.57,0.89,3,189,2,0,0,0,"technical",1
0.97,0.71,3,154,3,0,0,0,"technical",1
0.7,0.81,3,148,3,0,1,0,"support",1
0.67,0.51,4,133,3,0,0,0,"support",1
0.65,0.55,4,160,3,0,1,0,"support",1
0.92,0.83,4,201,2,0,1,0,"support",1
0.64,0.68,5,156,4,1,1,0,"support",1
0.94,0.49,5,152,3,0,1,0,"support",2
0.65,0.53,4,218,3,0,1,0,"support",2
0.69,0.97,3,183,2,1,1,0,"technical",2
0.99,0.58,5,269,2,0,1,0,"technical",2
0.78,0.96,4,170,4,0,1,0,"management",2
0.47,0.52,3,115,3,0,1,0,"IT",2
0.93,0.65,3,165,2,0,1,0,"IT",3
1.02,0.8,3,255,2,0,0,0,"product_mng",2
0.92,0.84,4,190,2,0,1,0,"product_mng",2
0.99,0.83,4,164,4,0,1,0,"IT",1
0.53,0.44,3,165,3,0,1,0,"RandD",1
0.62,0.57,3,141,3,0,1,0,"RandD",1
0.24,0.83,6,235,6,0,1,0,"RandD",1
0.66,0.76,4,159,2,1,1,0,"marketing",1
0.54,0.94,3,149,4,0,1,0,"accounting",1
0.92,0.94,5,239,3,1,1,0,"support",1
0.8,0.72,6,247,3,0,0,0,"management",1
0.82,0.97,4,183,2,0,0,0,"marketing",1
0.71,0.46,5,108,2,0,1,0,"marketing",1
0.52,0.65,6,286,4,0,1,0,"sales",1
0.49,0.53,3,139,2,0,0,0,"sales",2
0.92,0.75,4,269,4,0,1,0,"sales",2
0.62,0.85,4,183,2,1,0,0,"sales",2
0.6,0.7,3,206,3,0,1,0,"sales",2
0.54,0.64,4,182,2,0,1,0,"sales",2
0.55,0.67,3,139,3,0,1,0,"sales",2
0.64,0.36,2,268,3,0,1,0,"sales",1
0.88,0.98,3,255,3,0,1,0,"sales",2
0.82,0.5,3,134,2,0,1,0,"sales",2
0.8,0.66,4,225,4,0,1,0,"hr",1
0.87,0.88,3,196,3,0,1,0,"hr",1
0.24,0.47,3,253,3,0,1,0,"hr",1
0.83,0.73,4,217,2,0,1,0,"technical",1
0.8,0.83,5,192,2,0,0,0,"technical",1
1.03,0.69,5,186,2,0,0,0,"technical",1
0.88,0.65,4,163,3,1,1,0,"technical",1
0.83,0.78,4,248,3,0,1,0,"technical",1
1.02,0.48,5,214,2,1,0,0,"technical",1
0.94,0.8,4,255,4,1,0,0,"support",1
0.99,0.95,4,255,3,0,0,0,"support",1
0.52,0.5,4,251,2,1,1,0,"support",1
0.74,0.67,3,274,3,1,1,0,"support",2
0.89,0.9,5,137,3,0,1,0,"technical",2
0.71,0.83,3,209,2,1,1,0,"management",2
1.01,0.59,5,243,3,0,0,0,"IT",1
0.21,0.49,5,159,6,1,1,0,"IT",2
0.17,0.49,5,259,5,1,1,0,"product_mng",2
0.97,0.78,5,245,3,0,1,0,"product_mng",2
0.59,0.78,5,197,4,0,1,0,"product_mng",1
0.62,0.87,5,143,3,0,1,0,"IT",1
1,0.86,5,173,3,0,1,0,"RandD",1
0.79,0.68,5,195,3,0,1,0,"RandD",1
0.26,0.71,5,197,4,0,1,0,"RandD",1
0.53,0.57,3,192,2,1,1,0,"sales",1
1,0.84,5,217,3,0,1,0,"technical",1
0.85,0.69,5,208,2,0,1,0,"management",1
0.75,0.66,5,162,5,0,1,0,"marketing",1
0.54,0.93,4,164,3,1,1,0,"sales",1
0.59,0.41,2,169,3,0,1,0,"sales",2
0.53,0.82,3,233,3,1,1,0,"sales",2
0.97,0.76,3,218,2,0,1,0,"sales",2
0.58,0.69,4,223,3,1,0,0,"sales",2
0.87,0.72,3,234,3,1,1,0,"sales",2
0.64,0.93,3,133,5,1,1,0,"sales",2
0.76,0.72,4,214,3,0,1,0,"sales",3
0.9,0.65,4,272,4,0,0,0,"sales",1
0.41,0.4,2,127,4,0,1,0,"sales",2
0.72,0.78,5,263,3,1,1,0,"accounting",2
0.95,0.74,5,246,2,1,1,0,"accounting",1
0.92,0.91,3,181,3,0,1,0,"hr",1
0.95,0.91,3,238,2,0,1,0,"hr",1
0.38,0.5,3,167,2,0,1,0,"hr",1
0.69,0.67,3,182,3,1,1,0,"technical",1
0.24,0.53,4,184,2,1,1,0,"technical",1
0.67,0.92,3,150,2,1,0,0,"technical",2
1.02,0.85,4,162,4,1,0,0,"technical",2
0.89,0.49,3,189,2,0,1,0,"technical",2
0.47,0.83,4,200,3,0,1,0,"support",2
0.79,0.95,4,219,2,0,0,0,"support",2
0.82,0.85,3,218,3,0,0,0,"support",2
0.92,0.62,4,237,2,1,1,0,"support",2
0.37,0.49,3,105,3,1,1,0,"support",2
0.99,0.68,3,227,2,0,1,0,"support",2
0.73,0.85,3,158,2,1,0,0,"support",2
0.45,0.36,2,139,4,0,1,0,"technical",2
0.32,0.38,6,205,3,0,1,0,"technical",2
0.94,0.41,3,224,3,1,1,0,"technical",2
0.73,0.41,6,253,3,0,1,0,"IT",3
0.66,0.66,4,191,2,0,1,0,"IT",3
1,0.56,5,199,2,1,1,0,"IT",3
0.31,0.5,3,122,4,0,1,0,"product_mng",3
0.73,0.58,3,187,2,0,1,0,"product_mng",3
0.86,0.49,4,210,3,0,1,0,"product_mng",3
0.36,0.75,3,216,3,1,1,0,"RandD",3
0.53,0.76,4,185,3,0,1,0,"RandD",3
0.8,0.64,3,260,4,0,0,0,"RandD",3
0.91,0.95,5,137,4,0,1,0,"RandD",1
0.75,0.98,4,151,2,1,1,0,"RandD",1
0.7,0.76,3,235,3,0,0,0,"support",1
0.51,0.62,4,141,2,1,0,0,"marketing",1
0.79,0.82,4,195,3,1,1,0,"marketing",1
0.9,0.56,4,254,3,1,1,0,"marketing",1
0.66,0.88,4,188,4,0,1,0,"sales",1
0.73,0.92,3,167,3,0,0,0,"sales",1
0.62,0.44,2,126,3,0,0,0,"sales",2
0.5,0.37,6,246,4,0,1,0,"sales",2
0.84,0.6,5,201,3,1,1,0,"sales",2
1.01,0.59,3,272,3,0,1,0,"sales",2
0.97,0.6,3,184,3,1,1,0,"sales",2
1.02,0.52,3,199,2,1,0,0,"sales",2
0.31,0.65,3,221,3,0,1,0,"sales",3
0.83,0.76,3,251,3,1,1,0,"sales",3
0.87,0.86,3,203,3,0,1,0,"accounting",3
0.63,0.69,5,168,2,0,1,0,"accounting",3
0.56,0.76,5,270,5,0,0,0,"hr",1
0.97,0.51,5,169,3,0,1,0,"technical",1
0.52,0.78,3,227,4,0,1,0,"technical",1
0.69,0.64,4,166,3,0,1,0,"technical",1
0.15,0.57,3,229,6,1,0,0,"technical",2
0.97,0.79,3,196,3,0,1,0,"technical",2
0.66,0.82,4,176,3,1,1,0,"technical",2
0.82,0.97,4,172,3,0,0,0,"support",2
0.26,0.73,6,220,3,0,1,0,"support",2
0.65,0.49,4,274,2,0,1,0,"support",2
0.73,0.82,4,182,3,0,1,0,"support",2
0.69,0.94,3,132,2,0,1,0,"support",2
0.62,0.67,4,202,2,0,0,0,"technical",2
0.72,0.49,2,141,3,0,1,0,"technical",2
0.95,0.61,3,199,2,1,1,0,"IT",2
0.99,0.85,4,213,3,0,0,0,"IT",2
0.62,0.77,3,217,4,0,0,0,"product_mng",2
0.69,0.83,6,165,5,0,1,0,"product_mng",2
0.61,0.92,5,274,3,0,0,0,"RandD",2
0.58,0.85,3,215,2,0,1,0,"RandD",2
0.77,0.54,4,254,2,0,0,0,"marketing",1
0.61,0.82,4,150,4,0,1,0,"sales",1
0.86,0.35,5,101,4,1,1,0,"support",1
0.86,0.53,3,263,3,0,1,0,"marketing",1
0.72,0.7,3,243,3,0,0,0,"marketing",1
0.6,0.52,3,157,4,1,1,0,"sales",3
0.94,0.85,3,196,4,1,1,0,"sales",1
1.03,0.59,6,270,3,0,1,0,"sales",1
0.85,0.75,4,205,3,0,1,0,"sales",2
0.77,0.3,3,131,3,1,1,0,"sales",2
0.24,0.37,2,118,4,0,0,0,"sales",2
0.87,0.53,4,270,3,1,1,0,"sales",2
0.95,0.49,3,223,2,1,1,0,"sales",2
0.89,0.86,3,268,2,0,1,0,"sales",3
0.58,0.53,5,194,3,0,1,0,"hr",1
0.6,0.35,3,108,4,0,0,0,"technical",1
0.68,0.62,5,206,3,1,0,0,"technical",1
0.62,0.43,2,171,2,0,1,0,"technical",1
0.53,0.58,4,199,2,1,0,0,"technical",1
0.61,0.82,3,258,4,0,1,0,"support",1
0.69,0.66,4,269,3,0,1,0,"support",1
0.73,0.78,5,245,4,1,1,0,"support",3
0.85,0.52,4,164,3,0,1,0,"support",1
0.52,0.47,4,256,3,0,0,0,"support",1
0.99,0.71,3,193,3,0,1,0,"support",3
0.73,0.55,3,179,2,0,0,0,"support",1
0.94,0.5,3,256,2,0,0,0,"support",3
0.69,0.36,4,145,5,0,1,0,"technical",2
0.52,0.63,3,168,4,1,1,0,"technical",2
0.67,0.89,6,154,5,0,1,0,"IT",2
0.86,0.73,3,262,3,1,1,0,"IT",2
0.59,0.82,4,149,4,0,0,0,"IT",2
0.98,0.75,5,139,2,1,1,0,"IT",2
0.59,0.98,3,272,2,0,0,0,"IT",2
0.96,0.66,3,252,4,1,1,0,"product_mng",3
0.87,0.46,3,266,2,0,1,0,"product_mng",2
1.01,0.78,4,137,2,1,1,0,"IT",2
0.69,0.62,5,203,4,1,1,0,"RandD",2
0.95,0.47,5,178,2,0,1,0,"RandD",2
0.93,0.48,4,139,2,0,1,0,"accounting",1
0.58,0.5,5,140,3,0,1,0,"support",1
0.61,0.61,5,186,3,1,1,0,"technical",3
0.59,0.6,4,184,3,0,1,0,"marketing",1
1,0.55,3,144,3,0,1,0,"marketing",1
0.8,0.66,3,225,2,1,1,0,"sales",1
1,0.79,5,266,2,0,1,0,"sales",1
0.73,0.62,5,154,2,1,0,0,"sales",1
0.81,0.8,4,142,2,0,1,0,"sales",1
0.8,0.8,3,207,4,0,1,0,"sales",1
1.01,0.92,3,174,3,0,1,0,"sales",2
1.03,0.66,3,132,2,0,0,0,"sales",2
0.64,0.6,4,269,4,0,1,0,"accounting",2
0.82,0.95,3,271,2,1,0,0,"hr",2
0.75,0.93,4,230,3,0,1,0,"technical",1
1.03,0.58,4,261,3,0,1,0,"technical",1
0.92,0.57,3,242,4,1,1,0,"technical",1
0.26,0.66,5,244,3,1,1,0,"support",1
0.99,0.83,3,168,3,1,1,0,"technical",2
0.88,0.86,3,198,4,0,0,0,"technical",2
0.54,0.48,4,216,2,0,1,0,"management",2
0.56,0.57,3,148,3,1,1,0,"IT",2
1.02,0.54,3,197,2,1,1,0,"IT",2
0.55,0.74,4,106,2,0,1,0,"product_mng",1
0.77,0.72,5,262,2,1,1,0,"product_mng",2
0.69,0.82,5,187,2,1,1,0,"RandD",1
1.02,0.56,4,183,3,1,1,0,"marketing",1
0.91,0.57,4,240,2,0,1,0,"sales",1
0.23,0.53,4,149,3,0,1,0,"accounting",1
0.98,0.93,4,204,3,0,1,0,"marketing",1
0.63,0.75,4,163,3,0,0,0,"marketing",1
0.58,0.53,4,211,4,1,1,0,"sales",1
0.67,0.58,3,196,3,0,1,0,"sales",1
0.99,0.68,2,273,3,0,0,0,"sales",1
0.71,0.59,6,236,3,1,1,0,"sales",2
0.99,0.46,4,222,3,1,1,0,"sales",2
0.89,0.63,5,166,3,1,0,0,"sales",2
0.56,0.49,4,249,2,1,1,0,"sales",2
0.86,0.57,4,197,4,0,1,0,"sales",2
1,0.52,5,185,2,0,1,0,"sales",2
0.95,0.69,3,171,2,1,0,0,"sales",2
0.85,0.93,6,191,6,0,1,0,"accounting",2
0.62,0.49,4,250,2,0,1,0,"accounting",2
0.52,0.96,3,224,3,0,0,0,"hr",2
0.97,0.82,5,203,3,1,0,0,"technical",1
0.45,0.53,4,100,4,1,1,0,"technical",1
0.73,0.8,4,252,3,1,1,0,"technical",1
0.39,0.37,3,98,3,0,1,0,"technical",1
0.94,0.59,3,262,3,0,1,0,"technical",1
0.9,0.62,3,257,3,0,1,0,"technical",1
1,0.92,3,160,3,0,0,0,"support",1
0.45,0.49,3,190,4,0,1,0,"support",1
0.56,0.49,4,181,3,0,0,0,"support",1
0.59,0.86,4,273,3,1,1,0,"support",1
0.29,0.68,5,209,6,1,0,0,"support",1
0.56,0.47,4,192,2,0,1,0,"support",1
0.79,0.77,3,166,2,1,1,0,"technical",2
0.7,0.78,4,190,4,1,0,0,"technical",2
0.6,0.76,4,143,3,1,0,0,"management",2
0.77,0.47,3,137,2,0,1,0,"IT",2
0.66,0.67,4,171,3,0,1,0,"IT",2
0.33,0.74,5,224,2,0,0,0,"product_mng",2
0.84,0.83,4,202,3,0,0,0,"product_mng",2
0.61,0.67,4,180,3,0,0,0,"product_mng",3
0.62,0.72,5,165,2,0,0,0,"RandD",2
0.49,0.61,2,177,6,1,1,0,"RandD",2
0.82,0.75,4,171,2,1,1,0,"RandD",1
0.54,0.93,3,187,2,0,1,0,"marketing",1
0.73,0.56,3,205,3,1,1,0,"sales",1
0.93,0.5,4,167,3,1,1,0,"technical",1
0.99,0.51,3,166,3,1,1,0,"marketing",1
0.53,0.87,5,223,3,0,1,0,"marketing",1
0.91,0.56,2,123,4,0,1,0,"sales",1
0.92,0.84,3,223,2,0,1,0,"sales",1
0.61,0.94,5,143,2,0,0,0,"sales",1
0.37,0.86,5,131,6,0,0,0,"sales",1
0.82,0.73,4,259,3,1,1,0,"sales",2
0.54,0.71,4,174,3,1,1,0,"sales",2
0.61,0.86,5,178,4,0,0,0,"sales",2
0.15,0.4,3,110,2,0,1,0,"accounting",2
0.86,0.96,5,187,4,0,1,0,"hr",2
0.88,0.54,3,159,3,1,0,0,"hr",2
0.52,0.73,4,259,3,1,1,0,"technical",1
0.47,0.56,4,152,3,0,1,0,"technical",1
0.53,0.85,5,245,2,0,1,0,"technical",1
0.9,0.75,4,256,3,1,1,0,"technical",1
0.95,0.87,4,193,3,0,1,0,"technical",1
0.44,0.48,6,151,2,0,1,0,"technical",1
0.61,0.88,4,225,2,0,1,0,"technical",1
0.8,0.43,5,170,2,1,1,0,"support",1
0.63,0.86,4,175,3,0,1,0,"support",1
0.23,0.98,3,123,4,0,1,0,"support",1
0.18,0.94,5,201,6,1,0,0,"support",1
0.25,0.96,4,185,3,0,1,0,"support",1
0.26,0.94,4,213,4,0,1,0,"technical",2
0.82,0.55,3,168,2,0,1,0,"technical",2
0.63,0.58,4,197,3,0,1,0,"management",2
0.68,0.85,3,101,3,0,1,0,"IT",2
0.65,0.68,4,175,3,0,1,0,"IT",2
0.43,0.77,5,181,5,0,1,0,"IT",2
0.27,0.37,4,152,5,0,1,0,"product_mng",3
1.02,0.96,5,241,2,0,1,0,"IT",2
0.68,0.64,6,240,4,1,0,0,"RandD",2
0.65,0.66,3,253,5,0,1,0,"RandD",1
0.64,0.75,4,195,2,0,1,0,"sales",1
0.32,0.84,2,248,6,1,1,0,"support",1
0.68,0.77,4,274,2,1,1,0,"technical",1
0.65,0.8,5,155,5,0,1,0,"sales",1
0.54,0.84,4,206,3,1,1,0,"sales",1
0.48,0.39,3,193,2,1,1,0,"sales",1
0.76,0.57,6,121,5,1,1,0,"sales",1
1.01,0.86,4,140,2,1,1,0,"sales",1
1.02,0.56,3,189,4,0,0,0,"sales",2
0.87,0.71,5,245,3,0,1,0,"sales",2
0.16,0.71,5,206,5,0,1,0,"sales",2
0.71,0.59,4,147,3,1,1,0,"accounting",2
0.89,0.71,3,241,3,1,1,0,"hr",1
0.88,0.49,3,242,3,1,0,0,"hr",2
0.72,0.85,3,155,3,0,1,0,"technical",2
0.63,0.48,3,211,3,1,1,0,"technical",2
0.59,0.89,2,264,2,1,1,0,"technical",1
0.87,0.48,5,267,2,1,0,0,"technical",1
0.15,0.43,5,287,4,0,1,0,"technical",1
0.55,0.56,4,134,3,0,1,0,"technical",1
0.2,0.5,6,176,5,1,1,0,"support",2
0.98,0.49,3,224,4,0,1,0,"support",2
0.62,0.9,5,226,3,0,1,0,"support",2
0.52,0.54,5,196,3,1,1,0,"support",2
0.93,0.86,5,251,4,0,0,0,"support",2
0.94,0.65,5,137,3,1,0,0,"management",2
1.02,0.6,4,256,2,0,1,0,"IT",2
0.92,0.88,3,231,3,0,0,0,"IT",2
0.6,0.39,3,207,3,1,1,0,"product_mng",2
0.63,0.73,2,273,2,0,0,0,"IT",3
1,0.67,4,134,3,0,1,0,"RandD",3
0.59,0.83,3,109,2,0,1,0,"RandD",3
0.81,0.57,4,124,3,1,0,0,"RandD",3
0.67,0.7,4,253,4,0,1,0,"RandD",3
0.85,0.71,3,148,4,0,0,0,"sales",3
0.86,0.76,5,240,3,0,1,0,"accounting",3
0.52,0.47,2,221,3,1,1,0,"support",3
0.6,0.93,4,176,3,0,1,0,"technical",3
0.69,0.91,4,248,3,1,1,0,"management",3
0.58,0.78,3,187,3,0,1,0,"marketing",1
1.01,0.6,3,140,4,1,0,0,"marketing",1
0.92,0.49,4,141,3,0,1,0,"sales",1
0.7,0.42,4,194,2,1,1,0,"sales",1
0.23,0.96,2,228,3,0,1,0,"sales",1
0.68,0.84,3,207,3,1,1,0,"sales",1
0.85,0.8,4,164,2,0,1,0,"sales",1
0.52,0.87,3,224,3,0,1,0,"sales",1
1,0.88,4,201,3,1,0,0,"sales",1
0.27,0.76,5,131,5,1,1,0,"sales",1
0.95,0.94,6,239,4,0,0,0,"sales",2
0.8,0.57,4,153,3,0,1,0,"sales",2
0.63,0.46,4,219,4,1,1,0,"sales",2
0.81,0.47,3,194,3,1,1,0,"sales",2
0.53,0.66,3,181,3,0,1,0,"accounting",2
0.36,0.93,4,280,3,0,1,0,"accounting",2
0.79,0.89,3,133,2,0,0,0,"hr",2
0.55,0.85,5,280,6,1,1,0,"hr",3
0.66,0.78,3,267,3,1,1,0,"technical",1
0.81,0.84,4,240,3,1,1,0,"technical",1
0.78,0.72,5,181,3,1,1,0,"technical",1
0.64,0.75,3,271,3,1,1,0,"support",1
0.39,0.95,5,151,3,0,1,0,"support",1
0.81,0.61,4,264,3,1,1,0,"support",2
0.7,0.71,4,223,3,1,0,0,"support",2
0.23,0.78,5,186,4,0,1,0,"support",2
0.43,0.41,3,128,3,1,1,0,"support",2
0.84,0.5,4,274,3,0,0,0,"technical",2
0.6,0.59,3,112,5,0,0,0,"IT",2
0.93,0.62,3,163,3,1,0,0,"IT",2
0.83,0.55,3,162,2,1,1,0,"IT",2
0.26,0.78,4,149,5,1,1,0,"product_mng",2
0.76,0.82,4,238,2,0,1,0,"product_mng",2
0.55,0.92,3,263,3,1,0,0,"product_mng",2
1,0.46,4,221,3,0,1,0,"RandD",2
0.57,0.81,4,170,4,0,1,0,"RandD",1
0.82,0.74,4,211,4,1,1,0,"RandD",2
0.85,0.74,3,174,3,1,1,0,"sales",2
0.63,0.68,4,265,4,0,1,0,"accounting",2
0.2,0.86,2,201,4,0,1,0,"support",2
0.72,0.47,5,147,3,0,1,0,"management",2
0.89,0.59,4,221,2,0,1,0,"marketing",2
0.7,0.53,5,234,2,0,1,0,"marketing",2
0.28,0.94,6,217,4,0,0,0,"marketing",1
0.63,0.64,3,164,2,0,0,0,"sales",1
0.84,0.54,3,142,3,0,1,0,"sales",1
0.18,0.35,2,167,3,0,1,0,"sales",1
1.01,0.49,3,247,2,1,1,0,"sales",1
0.94,0.48,4,231,3,1,1,0,"sales",3
0.89,0.69,4,250,3,0,0,0,"sales",1
0.61,0.75,4,190,6,1,1,0,"sales",3
0.95,0.86,3,145,4,1,1,0,"sales",3
1.02,0.59,3,154,3,1,0,0,"sales",2
0.28,0.43,3,228,5,1,1,0,"accounting",2
0.96,0.97,4,209,3,1,1,0,"accounting",3
0.71,0.69,4,206,2,0,1,0,"hr",2
0.65,0.85,3,151,2,1,1,0,"hr",2
0.23,0.73,3,235,4,0,1,0,"technical",3
0.21,0.52,4,165,3,0,1,0,"technical",2
0.21,0.6,3,165,4,1,0,0,"technical",2
0.73,0.72,5,255,2,0,1,0,"technical",2
0.96,0.9,5,185,5,1,1,0,"technical",1
0.53,0.74,4,229,3,0,0,0,"technical",1
0.57,0.69,3,148,3,1,1,0,"technical",1
0.77,0.61,4,238,2,0,0,0,"technical",1
0.64,0.85,3,185,2,0,1,0,"support",1
0.77,0.91,3,196,6,0,1,0,"support",1
0.51,0.49,4,201,4,1,0,0,"support",1
0.94,0.77,4,254,2,1,1,0,"support",3
0.66,0.94,4,133,2,0,0,0,"technical",1
0.5,0.46,4,181,3,0,1,0,"technical",1
0.59,0.55,5,237,2,0,1,0,"IT",1
0.73,0.72,3,202,2,0,1,0,"IT",2
0.81,0.94,3,243,3,0,1,0,"IT",2
0.65,0.62,3,165,3,0,1,0,"IT",3
0.75,0.43,4,143,6,0,1,0,"product_mng",2
0.86,0.54,3,186,3,0,0,0,"product_mng",2
0.7,0.75,3,157,3,1,1,0,"RandD",1
0.59,0.43,3,184,3,1,0,0,"RandD",2
0.94,0.61,4,210,3,1,1,0,"RandD",2
0.54,0.84,4,132,2,0,1,0,"RandD",3
0.75,0.93,3,145,2,0,1,0,"RandD",1
0.72,0.7,2,190,2,0,1,0,"technical",2
0.93,0.59,3,185,3,1,1,0,"marketing",2
0.52,0.85,4,171,3,0,1,0,"marketing",2
0.81,0.55,4,264,3,1,0,0,"sales",3
0.61,0.96,3,170,3,1,1,0,"sales",1
0.95,0.73,4,212,3,0,1,0,"sales",1
0.34,0.64,4,97,2,0,1,0,"sales",3
0.58,0.51,4,214,3,0,1,0,"sales",1
0.91,0.63,4,146,4,0,0,0,"sales",1
0.56,0.61,5,154,4,0,0,0,"sales",1
0.82,0.38,4,246,3,0,0,0,"sales",1
0.9,0.51,4,144,3,0,0,0,"sales",2
0.8,0.54,3,167,4,0,1,0,"accounting",2
1.01,0.61,4,232,2,0,1,0,"hr",2
0.65,0.62,5,229,2,0,1,0,"hr",2
0.54,0.89,4,194,2,0,0,0,"technical",2
0.72,0.87,3,216,4,0,0,0,"technical",1
1.01,0.75,4,144,4,0,1,0,"technical",2
0.43,0.43,4,113,3,1,0,0,"support",1
0.82,0.48,3,213,3,0,1,0,"support",1
0.85,0.8,3,206,2,0,1,0,"support",1
0.94,0.51,2,273,3,1,1,0,"support",1
0.92,0.98,4,226,2,0,0,0,"technical",1
0.78,0.8,5,202,3,0,1,0,"IT",1
0.99,0.92,3,167,3,0,1,0,"IT",1
0.53,0.65,3,182,2,0,0,0,"product_mng",2
1.03,0.5,4,198,3,0,0,0,"product_mng",2
0.22,0.79,5,245,5,1,1,0,"RandD",2
0.93,0.88,3,147,3,0,1,0,"RandD",2
0.6,0.48,5,149,5,0,1,0,"RandD",2
0.88,0.97,4,233,2,0,0,0,"marketing",3
0.6,0.47,3,159,3,0,1,0,"accounting",2
0.38,0.76,5,275,4,1,0,0,"marketing",1
0.95,0.75,5,217,4,1,1,0,"marketing",1
0.69,0.93,4,192,2,0,1,0,"sales",1
0.97,0.59,4,199,3,1,1,0,"sales",1
0.66,0.64,4,246,6,0,0,0,"sales",1
0.76,0.67,3,161,3,0,0,0,"sales",1
0.72,0.5,5,219,3,0,1,0,"sales",1
0.81,0.64,4,258,3,0,0,0,"sales",1
0.97,0.67,3,269,3,0,0,0,"sales",1
0.58,0.71,4,201,3,0,0,0,"sales",1
0.46,0.36,2,278,3,1,1,0,"sales",1
0.8,0.64,3,142,2,1,1,0,"sales",2
0.62,0.78,5,247,3,1,0,0,"accounting",2
0.68,0.52,4,191,4,0,0,0,"accounting",2
0.34,0.7,2,191,3,0,0,0,"hr",2
0.87,0.63,4,259,2,1,1,0,"hr",2
0.18,0.38,3,231,5,1,1,0,"hr",2
0.67,0.5,4,271,2,1,1,0,"hr",2
0.85,0.56,4,249,5,1,0,0,"technical",2
1.02,0.52,3,188,3,1,1,0,"technical",2
0.97,0.79,4,237,3,0,1,0,"technical",1
0.8,0.77,3,273,2,1,1,0,"technical",2
0.51,0.52,3,190,3,0,1,0,"technical",2
0.65,0.66,3,226,3,0,1,0,"technical",2
0.61,0.79,4,266,2,0,1,0,"support",1
0.67,0.75,3,249,2,0,1,0,"support",1
