"satisfaction_level","last_evaluation","number_project","average_monthly_hours","time_spend_company","Work_accident","left","promotion_last_5years","department","salary"
0.78,0.59,4,238,2,1,1,0,"technical",1
0.65,0.83,3,185,2,1,1,0,"support",1
0.78,0.89,3,196,6,0,0,0,"support",1
0.52,0.47,4,201,4,1,0,0,"support",1
0.95,0.75,4,254,2,1,1,0,"support",3
0.67,0.92,4,133,2,1,1,0,"technical",1
0.51,0.44,4,181,3,1,1,0,"technical",1
0.6,0.53,5,237,2,1,1,0,"IT",1
0.74,0.7,3,202,2,1,0,0,"IT",2
0.82,0.92,3,243,3,1,1,0,"IT",2
0.66,0.6,3,165,3,1,0,0,"IT",3
0.76,0.41,4,143,6,1,1,0,"product_mng",2
0.87,0.52,3,186,3,1,0,0,"product_mng",2
0.71,0.73,3,157,3,1,0,0,"RandD",1
0.6,0.41,3,184,3,1,1,0,"RandD",2
0.95,0.59,4,210,3,1,0,0,"RandD",2
0.55,0.82,4,132,2,0,0,0,"RandD",3
0.76,0.91,3,145,2,0,0,0,"RandD",1
0.73,0.68,2,190,2,1,0,0,"technical",2
0.94,0.57,3,185,3,1,1,0,"marketing",2
0.53,0.83,4,171,3,0,1,0,"marketing",2
0.82,0.53,4,264,3,1,1,0,"sales",3
0.62,0.94,3,170,3,1,0,0,"sales",1
0.96,0.71,4,212,3,1,1,0,"sales",1
0.35,0.62,4,97,2,1,0,0,"sales",3
0.59,0.49,4,214,3,0,1,0,"sales",1
0.92,0.61,4,146,4,1,1,0,"sales",1
0.57,0.59,5,154,4,1,0,0,"sales",1
0.83,0.36,4,246,3,1,1,0,"sales",1
0.91,0.49,4,144,3,0,0,0,"sales",2
0.81,0.52,3,167,4,1,1,0,"accounting",2
1.02,0.59,4,232,2,1,0,0,"hr",2
0.66,0.6,5,229,2,1,1,0,"hr",2
0.55,0.87,4,194,2,1,1,0,"technical",2
0.73,0.85,3,216,4,1,0,0,"technical",1
1.02,0.73,4,144,4,1,1,0,"technical",2
0.44,0.41,4,113,3,0,1,0,"support",1
0.83,0.46,3,213,3,0,0,0,"support",1
0.86,0.78,3,206,2,0,0,0,"support",1
0.95,0.49,2,273,3,1,0,0,"support",1
0.93,0.96,4,226,2,1,0,0,"technical",1
0.79,0.78,5,202,3,0,1,0,"IT",1
1,0.9,3,167,3,0,1,0,"IT",1
0.54,0.63,3,182,2,1,1,0,"product_mng",2
1.04,0.48,4,198,3,1,1,0,"product_mng",2
0.23,0.77,5,245,5,1,0,0,"RandD",2
0.94,0.86,3,147,3,1,0,0,"RandD",2
0.61,0.46,5,149,5,1,0,0,"RandD",2
0.89,0.95,4,233,2,1,0,0,"marketing",3
0.61,0.45,3,159,3,0,0,0,"accounting",2
0.39,0.74,5,275,4,1,1,0,"marketing",1
0.96,0.73,5,217,4,0,1,0,"marketing",1
0.7,0.91,4,192,2,0,0,0,"sales",1
0.98,0.57,4,199,3,1,1,0,"sales",1
0.67,0.62,4,246,6,0,0,0,"sales",1
0.77,0.65,3,161,3,1,0,0,"sales",1
0.73,0.48,5,219,3,0,1,0,"sales",1
0.82,0.62,4,258,3,1,0,0,"sales",1
0.98,0.65,3,269,3,1,0,0,"sales",1
0.59,0.69,4,201,3,1,0,0,"sales",1
0.47,0.34,2,278,3,1,1,0,"sales",1
0.81,0.62,3,142,2,1,1,0,"sales",2
0.63,0.76,5,247,3,1,1,0,"accounting",2
0.69,0.5,4,191,4,0,0,0,"accounting",2
0.35,0.68,2,191,3,1,0,0,"hr",2
0.88,0.61,4,259,2,0,1,0,"hr",2
0.19,0.36,3,231,5,1,1,0,"hr",2
0.68,0.48,4,271,2,1,1,0,"hr",2
0.86,0.54,4,249,5,0,0,0,"technical",2
1.03,0.5,3,188,3,1,1,0,"technical",2
0.98,0.77,4,237,3,1,1,0,"technical",1
0.81,0.75,3,273,2,1,0,0,"technical",2
0.52,0.5,3,190,3,1,1,0,"technical",2
0.66,0.64,3,226,3,0,1,0,"technical",2
0.62,0.77,4,266,2,1,1,0,"support",1
0.68,0.73,3,249,2,1,1,0,"support",1
0.82,0.8,4,173,3,1,0,0,"support",1
0.84,0.8,3,186,6,1,0,0,"support",1
0.88,0.6,5,191,3,1,0,0,"support",1
0.88,0.46,3,227,2,0,1,0,"support",1
0.68,0.34,2,269,5,0,1,0,"technical",1
0.57,0.78,3,254,3,1,1,0,"technical",1
0.19,0.62,4,180,4,1,0,0,"technical",1
0.7,0.58,3,144,3,0,1,0,"management",1
0.53,0.74,5,137,3,1,0,0,"IT",1
0.82,0.68,3,223,4,0,1,0,"IT",1
0.94,0.79,3,151,3,1,1,0,"IT",1
0.67,0.7,4,173,3,1,1,0,"product_mng",2
0.93,0.78,3,186,3,1,1,0,"product_mng",2
0.97,0.53,2,205,4,1,1,0,"product_mng",1
0.91,0.55,4,202,3,1,0,0,"IT",2
1.03,0.67,4,212,2,1,1,0,"marketing",2
0.78,0.92,4,197,3,1,1,0,"accounting",3
0.72,0.68,4,274,3,1,0,0,"technical",2
0.7,0.59,3,201,4,0,0,0,"management",2
0.89,0.74,3,165,4,0,1,0,"marketing",2
0.18,0.69,5,273,4,1,1,0,"sales",1
0.24,0.5,5,162,6,0,1,0,"sales",1
0.67,0.73,3,176,2,1,0,0,"sales",1
1,0.48,4,232,3,1,1,0,"sales",1
0.73,0.71,3,199,3,0,1,0,"sales",1
1.02,0.47,4,223,2,0,1,0,"sales",1
0.87,0.74,5,250,2,1,1,0,"sales",1
0.77,0.73,3,230,2,1,0,0,"sales",1
0.56,0.63,4,182,3,0,1,0,"sales",2
0.9,0.88,4,229,4,1,0,0,"accounting",2
0.87,0.74,4,242,3,1,1,0,"hr",2
0.92,0.54,5,213,4,1,1,0,"hr",2
0.72,0.7,4,263,2,1,1,0,"technical",2
0.63,0.58,6,126,3,1,1,0,"technical",2
0.8,0.67,6,168,2,0,1,0,"technical",3
0.85,0.88,3,133,3,1,0,0,"technical",2
0.76,0.87,3,267,2,1,0,0,"support",1
0.26,0.55,5,162,2,1,1,0,"support",1
0.95,0.45,2,180,3,1,0,0,"support",1
0.73,0.59,2,252,3,1,1,0,"support",1
0.71,0.8,4,224,3,1,0,0,"support",1
1,0.7,5,160,5,1,0,0,"support",1
0.69,0.64,3,268,2,1,0,0,"technical",1
0.74,0.71,3,221,3,1,1,0,"technical",1
0.52,0.47,4,103,4,1,0,0,"IT",1
0.2,0.85,4,196,3,1,1,0,"IT",1
0.95,0.67,3,171,2,0,0,0,"IT",1
0.79,0.5,3,243,3,0,1,0,"IT",2
0.6,0.52,2,153,2,1,1,0,"product_mng",2
0.92,0.51,5,168,2,0,1,0,"product_mng",2
0.72,0.79,5,267,3,1,0,0,"RandD",2
0.56,0.74,3,181,3,1,1,0,"RandD",2
0.34,0.5,2,99,2,1,1,0,"RandD",2
0.48,0.63,5,165,3,1,1,0,"marketing",2
0.27,0.85,4,149,6,1,0,0,"accounting",1
0.38,0.42,6,132,2,1,0,0,"support",2
0.56,0.55,3,164,3,1,1,0,"technical",2
0.83,0.79,4,245,2,0,0,0,"management",2
0.54,0.73,3,204,2,1,0,0,"marketing",2
0.88,0.48,6,98,3,0,1,0,"marketing",1
0.3,0.43,3,241,4,1,1,0,"sales",1
0.61,0.92,5,203,4,1,0,0,"sales",1
0.18,0.95,3,257,4,1,0,0,"sales",1
0.34,0.54,2,124,3,0,0,0,"sales",1
0.33,0.39,6,170,3,1,1,0,"sales",1
0.86,0.71,3,161,3,1,0,0,"sales",1
0.66,0.71,4,183,4,1,1,0,"sales",1
0.68,0.95,5,262,5,0,1,0,"sales",1
0.58,0.49,3,179,3,1,1,0,"sales",1
0.8,0.95,5,252,3,1,1,0,"sales",1
0.81,0.8,4,191,3,1,0,0,"sales",1
0.77,0.79,4,181,3,0,1,0,"sales",1
0.78,0.63,4,148,3,1,1,0,"accounting",2
0.71,0.51,3,246,3,1,0,0,"accounting",2
0.59,0.55,3,231,4,1,0,0,"hr",2
0.74,0.73,4,266,2,1,0,0,"technical",1
1.04,0.85,4,152,3,0,1,0,"technical",1
0.28,0.7,6,106,5,1,1,0,"technical",1
0.48,0.34,4,128,2,1,1,0,"support",1
0.84,0.93,4,220,3,1,0,0,"support",1
0.83,0.42,5,118,3,1,0,0,"support",1
0.95,0.84,5,223,3,1,1,0,"support",1
0.19,0.55,5,209,4,0,0,0,"support",2
0.98,0.74,4,206,3,1,0,0,"support",2
0.96,0.54,5,156,3,0,0,0,"technical",2
0.8,0.4,5,278,2,1,1,0,"technical",2
0.77,0.83,3,199,3,0,1,0,"management",2
0.96,0.78,4,96,4,1,0,0,"IT",2
0.96,0.9,3,234,2,1,1,0,"IT",2
0.16,0.77,5,279,4,1,1,0,"product_mng",2
0.91,0.72,5,182,3,1,0,0,"RandD",2
0.75,0.76,4,161,3,1,1,0,"RandD",2
0.92,0.46,3,206,2,1,1,0,"RandD",2
0.62,0.9,3,237,3,1,1,0,"RandD",2
1.03,0.54,2,166,3,0,1,0,"marketing",2
1.03,0.77,4,229,2,1,1,0,"sales",2
0.84,0.58,4,211,2,1,1,0,"marketing",2
0.18,0.59,6,215,5,1,0,0,"sales",1
0.19,0.6,6,208,6,0,1,0,"sales",1
0.56,0.78,4,198,4,1,1,0,"sales",1
0.56,0.89,2,271,3,1,0,0,"sales",1
1.02,0.85,3,186,2,0,1,0,"sales",1
0.69,0.51,5,206,3,1,1,0,"sales",1
0.63,0.59,4,153,3,0,1,0,"sales",1
0.68,0.44,4,267,2,1,0,0,"sales",1
0.87,0.8,2,149,3,0,0,0,"sales",1
0.85,0.71,4,243,2,1,0,0,"sales",1
0.75,0.4,2,207,4,1,1,0,"sales",1
0.53,0.53,4,146,4,0,1,0,"hr",2
0.74,0.46,3,251,2,0,1,0,"technical",2
0.54,0.6,3,249,2,1,1,0,"technical",1
0.98,0.47,5,142,2,1,0,0,"technical",1
0.68,0.77,3,225,3,1,1,0,"technical",1
0.2,0.69,6,170,3,1,1,0,"technical",1
0.97,0.64,4,156,2,1,1,0,"support",1
0.11,0.86,3,200,3,1,0,0,"support",1
0.49,0.46,3,184,3,1,1,0,"support",1
0.61,0.7,3,257,2,1,1,0,"support",1
0.29,0.71,5,194,5,0,1,0,"support",1
0.98,0.59,5,256,3,1,0,0,"support",1
0.87,0.53,3,135,3,1,0,0,"support",1
0.81,0.36,4,207,5,0,1,0,"support",1
0.22,0.92,5,208,6,1,1,0,"technical",2
0.71,0.67,4,159,2,1,1,0,"technical",2
0.39,0.43,4,151,6,1,1,0,"management",2
0.82,0.4,3,97,4,0,0,0,"IT",2
0.8,0.81,3,204,2,0,1,0,"product_mng",2
0.55,0.65,3,130,3,0,1,0,"IT",2
0.72,0.4,5,165,3,0,1,0,"RandD",2
0.54,0.7,3,155,3,1,1,0,"RandD",2
0.85,0.48,3,162,3,0,1,0,"marketing",2
0.58,0.71,4,261,3,1,0,0,"accounting",2
1.04,0.92,4,155,3,0,1,0,"support",2
0.95,0.48,4,176,4,0,0,0,"management",3
0.81,0.56,3,187,3,1,1,0,"marketing",1
0.93,0.92,5,260,3,1,0,0,"sales",1
0.87,0.58,4,218,3,0,1,0,"sales",1
0.99,0.68,4,213,3,1,1,0,"sales",1
0.23,0.53,5,149,3,0,0,0,"sales",1
0.7,0.46,3,201,2,0,1,0,"sales",1
0.85,0.94,4,212,2,1,1,0,"sales",1
0.76,0.6,4,140,2,1,1,0,"sales",1
0.65,0.55,3,157,2,1,0,0,"sales",3
0.75,0.85,3,222,3,1,1,0,"accounting",1
0.81,0.69,5,263,2,1,1,0,"accounting",3
0.61,0.95,3,231,3,0,0,0,"hr",1
0.96,0.72,4,258,2,1,1,0,"hr",2
0.67,0.89,4,238,2,1,1,0,"technical",1
0.18,0.75,5,171,3,1,0,0,"technical",1
0.62,0.55,4,249,2,1,1,0,"technical",1
0.36,0.7,6,205,3,1,1,0,"technical",1
0.74,0.62,4,168,3,1,0,0,"technical",1
0.87,0.76,4,150,3,1,1,0,"support",1
0.7,0.8,3,170,4,1,1,0,"support",1
0.6,0.45,3,208,3,1,1,0,"support",1
0.81,0.94,2,226,3,1,1,0,"support",1
0.86,0.72,3,144,3,1,1,0,"support",1
0.89,0.55,2,264,2,1,1,0,"support",1
0.81,0.42,4,141,3,1,0,0,"technical",1
0.81,0.79,5,197,4,0,1,0,"management",3
0.26,0.7,5,178,5,1,0,0,"IT",1
0.65,0.46,3,231,3,0,1,0,"IT",3
0.83,0.66,3,195,2,1,1,0,"product_mng",1
0.55,0.69,5,236,3,1,0,0,"IT",1
0.59,0.88,3,151,3,1,1,0,"RandD",2
0.77,0.7,3,221,3,1,0,0,"RandD",3
0.38,0.65,3,155,3,1,1,0,"marketing",2
0.84,0.82,3,226,2,1,1,0,"accounting",2
0.7,0.53,4,220,2,1,1,0,"support",2
0.54,0.93,2,252,4,1,1,0,"management",2
1,0.9,3,182,3,0,0,0,"marketing",3
0.54,0.8,3,154,2,0,1,0,"marketing",1
0.96,0.58,3,264,2,1,0,0,"sales",2
0.28,0.35,5,158,2,1,1,0,"sales",2
0.87,0.85,4,137,3,1,0,0,"sales",2
0.92,0.62,4,275,3,1,0,0,"sales",2
0.92,0.54,4,215,2,1,0,0,"sales",1
0.62,0.84,4,255,3,0,0,0,"sales",3
0.85,0.45,4,285,4,1,1,0,"sales",1
0.65,0.77,3,238,2,0,1,0,"sales",1
0.69,0.59,3,137,3,0,1,0,"sales",3
0.71,0.59,3,270,5,1,0,0,"sales",1
0.68,0.58,4,145,3,1,1,0,"sales",1
0.29,0.72,6,182,3,1,1,0,"accounting",1
0.18,0.85,3,212,6,0,0,0,"accounting",1
0.84,0.77,5,200,3,1,0,0,"hr",1
0.61,0.95,3,100,4,1,0,0,"technical",1
0.55,0.54,2,213,2,0,0,0,"technical",1
0.89,0.79,4,219,3,0,1,0,"technical",1
0.56,0.57,4,153,2,1,0,0,"technical",1
0.35,0.34,3,168,2,1,1,0,"technical",1
0.53,0.74,3,147,3,1,1,0,"support",1
0.85,0.4,4,166,4,0,0,0,"support",1
0.56,0.71,5,209,2,0,1,0,"support",1
0.73,0.52,5,271,3,1,1,0,"support",1
0.58,0.67,2,194,2,0,1,0,"support",1
0.82,0.87,4,238,2,0,0,0,"support",1
1.03,0.88,4,207,3,1,0,0,"support",1
0.37,0.54,3,115,3,1,0,0,"technical",1
0.44,0.55,3,111,4,1,0,0,"IT",1
0.53,0.91,2,181,4,0,1,0,"IT",1
0.55,0.62,3,139,2,0,1,0,"product_mng",1
0.57,0.65,4,135,3,1,1,0,"product_mng",1
0.56,0.85,3,230,4,1,0,0,"marketing",1
0.49,0.62,2,236,3,0,0,0,"marketing",2
0.97,0.87,3,264,4,0,1,0,"marketing",2
1,0.69,3,135,3,1,1,0,"sales",2
1.03,0.66,2,182,4,1,0,0,"accounting",2
0.7,0.52,5,202,3,1,1,0,"support",2
0.79,0.55,3,242,3,0,1,0,"marketing",2
0.56,0.7,3,160,2,1,1,0,"marketing",3
0.9,0.82,3,173,3,1,1,0,"marketing",1
1.02,0.8,3,139,2,0,1,0,"sales",2
0.84,0.8,3,251,3,1,0,0,"sales",2
1.01,0.82,3,257,4,0,0,0,"sales",1
0.61,0.64,4,159,3,0,0,0,"sales",1
0.79,0.45,4,246,3,1,0,0,"sales",1
0.97,0.85,3,262,2,1,1,0,"sales",1
0.49,0.38,4,140,2,1,1,0,"sales",1
0.81,0.42,2,254,5,1,0,0,"accounting",2
0.64,0.94,4,205,4,0,1,0,"hr",2
0.33,0.53,5,98,5,1,1,0,"hr",2
0.95,0.9,4,264,4,1,0,0,"technical",1
0.77,0.72,2,166,3,0,0,0,"technical",1
0.69,0.78,4,257,3,0,1,0,"technical",1
0.3,0.83,3,265,4,1,1,0,"technical",1
0.54,0.59,5,167,2,1,1,0,"technical",1
0.57,0.54,4,134,2,1,1,0,"technical",1
0.81,0.87,5,274,3,1,0,0,"technical",1
0.98,0.73,3,201,3,1,1,0,"support",1
0.54,0.49,3,116,4,1,1,0,"support",1
0.51,0.53,3,97,4,1,1,0,"support",1
0.94,0.83,3,220,3,1,1,0,"support",1
0.58,0.42,2,98,4,0,1,0,"support",1
0.99,0.83,3,196,3,0,1,0,"support",1
0.87,0.47,4,199,3,1,1,0,"support",1
0.58,0.88,4,175,3,1,1,0,"support",1
0.84,0.81,5,253,3,1,1,0,"technical",1
0.56,0.53,3,183,2,0,1,0,"technical",1
0.91,0.62,5,244,2,0,0,0,"IT",1
0.49,0.83,2,268,4,1,1,0,"IT",1
0.26,0.81,2,281,6,1,0,0,"IT",1
0.59,0.51,4,252,3,1,1,0,"product_mng",1
0.89,0.82,3,179,3,1,1,0,"product_mng",1
0.94,0.64,3,135,3,1,1,0,"RandD",1
0.27,0.9,6,167,3,1,0,0,"RandD",1
0.97,0.94,4,189,3,1,0,0,"RandD",2
0.55,0.53,3,162,3,1,0,0,"RandD",2
0.91,0.8,4,237,3,0,1,0,"sales",2
0.61,0.78,3,149,5,1,1,0,"support",2
0.94,0.91,4,132,4,1,1,0,"management",2
0.54,0.61,4,266,3,1,1,0,"sales",2
0.14,0.91,4,173,5,1,1,0,"sales",1
0.79,0.46,3,219,3,0,1,0,"sales",1
0.23,0.69,4,231,3,1,0,0,"sales",1
0.97,0.55,5,158,3,1,1,0,"sales",1
1,0.88,3,182,4,1,1,0,"sales",1
0.18,0.53,6,275,5,1,1,0,"sales",1
0.69,0.44,4,144,3,1,1,0,"accounting",1
0.97,0.74,5,191,4,1,0,0,"hr",2
0.28,0.54,3,184,5,0,1,0,"technical",2
0.7,0.83,4,134,3,0,1,0,"technical",2
0.95,0.57,3,168,3,1,0,0,"technical",2
0.63,0.47,2,145,5,1,1,0,"technical",2
0.53,0.52,4,271,3,1,0,0,"technical",3
0.86,0.7,3,256,3,1,1,0,"support",2
0.28,0.56,3,143,4,1,0,0,"support",2
0.68,0.67,3,241,3,0,1,0,"support",2
0.69,0.73,2,248,3,1,1,0,"support",1
0.45,0.46,6,257,6,1,1,0,"support",1
0.84,0.68,5,240,3,0,1,0,"technical",1
0.84,0.72,4,135,2,1,0,0,"technical",1
0.65,0.75,5,269,2,1,1,0,"management",1
1.03,0.64,4,238,3,1,0,0,"IT",1
0.81,0.77,3,101,5,0,1,0,"IT",1
0.74,0.48,5,200,2,0,1,0,"IT",1
0.59,0.83,3,241,4,1,0,0,"IT",1
0.91,0.54,3,143,3,1,0,0,"IT",1
1.04,0.8,3,227,3,1,1,0,"IT",1
1.01,0.7,3,129,3,0,1,0,"marketing",3
0.84,0.61,3,264,4,1,1,0,"management",3
0.76,0.53,3,203,2,1,1,0,"marketing",2
0.67,0.61,3,243,2,0,1,0,"sales",2
0.5,0.36,3,145,2,1,0,0,"support",2
0.61,0.6,4,151,2,1,1,0,"management",2
0.95,0.96,4,211,3,1,1,0,"marketing",1
0.91,0.63,5,143,3,0,1,0,"sales",2
0.26,0.49,5,160,4,0,0,0,"sales",2
0.22,0.46,4,169,4,1,1,0,"sales",1
0.27,0.8,5,131,5,0,1,0,"sales",1
0.97,0.65,3,213,4,0,1,0,"sales",1
0.62,0.71,4,244,4,1,1,0,"sales",1
0.72,0.51,4,169,3,1,1,0,"sales",1
0.72,0.81,5,161,3,1,1,0,"sales",1
1.03,0.43,3,152,5,0,0,0,"sales",1
0.65,0.79,5,269,5,0,1,0,"sales",1
0.73,0.62,3,113,4,1,1,0,"sales",1
0.89,0.56,3,251,2,1,1,0,"sales",1
0.6,0.86,4,263,3,0,1,0,"accounting",1
0.73,0.64,4,214,4,1,1,0,"accounting",1
0.65,0.42,4,172,3,1,0,0,"accounting",1
0.72,0.52,4,227,3,1,0,0,"technical",2
0.62,0.45,2,111,3,0,1,0,"technical",2
0.65,0.92,4,161,3,0,1,0,"technical",2
0.78,0.67,4,243,3,1,0,0,"technical",2
1.01,0.45,3,199,2,0,1,0,"support",2
0.85,0.94,3,136,3,1,0,0,"support",2
0.58,0.78,3,284,2,1,0,0,"support",1
0.58,0.7,4,160,6,1,1,0,"technical",1
0.79,0.45,4,208,4,0,1,0,"technical",1
0.92,0.96,3,248,3,0,1,0,"technical",2
0.82,0.82,3,210,3,0,0,0,"management",2
0.35,0.66,4,182,3,1,1,0,"IT",2
0.6,0.43,5,185,4,1,1,0,"product_mng",2
0.68,0.88,6,247,6,0,0,0,"RandD",2
1.03,0.45,3,247,3,0,0,0,"RandD",2
0.65,0.71,4,235,3,0,0,0,"RandD",2
0.83,0.89,5,169,3,1,1,0,"RandD",2
0.96,0.5,3,246,3,1,0,0,"RandD",2
0.92,0.92,5,173,4,0,0,0,"accounting",2
0.51,0.36,3,113,3,0,1,0,"marketing",3
0.55,0.59,3,234,2,1,1,0,"sales",3
0.66,0.67,4,168,2,0,1,0,"sales",3
0.91,0.58,4,202,3,1,0,0,"sales",3
0.63,0.93,3,209,3,1,0,0,"sales",3
0.91,0.67,6,224,6,0,1,0,"sales",3
0.83,0.94,3,217,3,1,1,0,"sales",1
0.84,0.7,2,205,3,1,1,0,"sales",1
0.77,0.85,5,223,3,0,0,0,"sales",1
0.7,0.92,3,175,2,1,1,0,"sales",1
0.57,0.93,4,254,3,1,0,0,"sales",1
0.35,0.91,5,205,3,1,1,0,"accounting",1
0.68,0.69,4,233,2,1,1,0,"accounting",1
0.69,0.79,3,189,3,0,1,0,"accounting",1
0.28,0.49,6,165,5,1,1,0,"hr",1
0.51,0.37,2,140,3,1,1,0,"hr",2
1,0.92,5,243,3,1,1,0,"technical",2
0.96,0.84,4,111,4,1,0,0,"technical",2
0.6,0.55,3,178,2,1,1,0,"technical",2
0.26,0.81,6,172,6,1,1,0,"technical",2
0.87,0.88,3,263,2,1,0,0,"technical",2
0.89,0.44,2,208,4,0,0,0,"technical",2
0.89,0.88,3,188,4,1,1,0,"technical",2
0.72,0.78,4,205,4,0,1,0,"technical",2
0.17,0.48,3,213,4,1,1,0,"support",3
0.19,0.91,4,251,5,1,0,0,"support",3
1,0.65,4,156,5,1,0,0,"support",3
1,0.82,5,174,2,1,1,0,"support",3
0.63,0.45,4,149,4,1,1,0,"support",1
0.79,0.94,4,198,3,1,1,0,"support",1
1,0.48,3,241,6,0,0,0,"support",1
0.96,0.85,3,220,2,1,0,0,"technical",1
1,0.73,5,185,3,0,1,0,"technical",1
0.71,0.61,4,222,3,1,0,0,"management",1
0.89,0.49,3,245,3,1,0,0,"IT",2
0.95,0.73,4,167,3,0,1,0,"IT",2
0.74,0.44,4,238,3,0,0,0,"IT",2
0.43,0.56,2,161,2,1,1,0,"product_mng",2
0.64,0.57,3,99,5,1,1,0,"IT",2
0.89,0.79,3,226,2,0,0,0,"RandD",1
0.75,0.77,3,175,3,1,0,0,"RandD",2
0.67,0.48,5,226,4,1,0,0,"marketing",2
0.87,0.7,4,233,3,1,0,0,"accounting",2
0.75,0.77,3,141,3,1,1,0,"support",2
0.98,0.83,4,157,3,1,0,0,"technical",2
0.82,0.67,4,216,2,1,0,0,"marketing",2
0.86,0.7,3,163,2,1,1,0,"sales",3
0.67,0.74,2,158,5,1,1,0,"sales",2
0.8,0.61,3,254,2,1,1,0,"sales",1
0.77,0.5,4,102,3,0,0,0,"sales",1
0.61,0.55,4,197,3,0,1,0,"sales",1
0.73,0.73,3,232,2,1,1,0,"sales",1
0.95,0.74,4,169,4,1,1,0,"accounting",1
0.62,0.93,2,216,3,1,1,0,"accounting",3
0.55,0.54,3,141,3,1,1,0,"hr",1
0.54,0.76,6,201,5,1,1,0,"technical",2
0.61,0.42,3,167,4,1,0,0,"technical",2
1.04,0.54,4,229,2,0,0,0,"technical",2
0.66,0.49,6,253,4,1,1,0,"support",2
1.02,0.64,4,257,3,1,1,0,"support",3
1,0.81,5,211,4,1,1,0,"support",1
0.65,0.95,5,98,2,1,1,0,"support",2
0.96,0.62,4,133,3,1,0,0,"support",2
0.91,0.66,3,224,3,0,0,0,"support",1
0.58,0.49,3,203,2,1,1,0,"support",1
0.18,0.79,6,275,6,1,1,0,"technical",1
1.02,0.67,5,168,3,0,0,0,"technical",1
0.17,0.49,4,203,4,0,0,0,"technical",1
0.95,0.71,3,166,2,1,1,0,"IT",1
0.28,0.67,3,187,5,0,0,0,"IT",1
0.5,0.76,2,248,4,1,1,0,"IT",3
1.04,0.57,3,188,4,1,0,0,"product_mng",1
0.4,0.64,2,121,4,1,0,0,"marketing",3
0.56,0.89,2,243,3,1,1,0,"accounting",3
0.55,0.69,3,205,4,1,0,0,"accounting",3
0.71,0.46,5,219,3,1,0,0,"IT",2
0.64,0.95,5,161,3,0,0,0,"management",3
0.75,0.53,3,202,3,0,1,0,"marketing",2
0.69,0.7,3,196,3,1,0,0,"sales",3
0.71,0.54,4,158,3,0,1,0,"support",2
0.89,0.73,5,167,3,1,1,0,"marketing",2
0.58,0.83,4,163,3,0,1,0,"sales",2
0.96,0.45,4,213,2,1,0,0,"sales",2
1.03,0.85,3,273,2,0,1,0,"sales",2
1,0.47,5,205,2,0,0,0,"sales",2
0.53,0.75,3,211,3,1,0,0,"sales",2
0.73,0.94,3,261,4,1,0,0,"sales",2
0.58,0.68,4,259,2,0,1,0,"sales",1
0.93,0.6,4,151,5,1,0,0,"sales",3
0.56,0.8,2,266,2,1,1,0,"sales",1
0.33,0.61,5,110,5,0,0,0,"sales",1
0.97,0.56,4,271,3,0,1,0,"accounting",1
0.27,0.46,2,150,6,1,0,0,"accounting",1
0.93,0.92,3,122,4,1,1,0,"hr",1
0.55,0.46,4,246,3,1,1,0,"hr",1
0.32,0.6,2,188,3,0,1,0,"hr",1
0.9,0.79,4,230,3,1,0,0,"technical",1
0.72,0.58,3,158,3,1,0,0,"technical",2
0.6,0.53,5,274,3,1,1,0,"technical",2
0.78,0.4,5,169,3,0,1,0,"technical",2
0.89,0.61,4,162,2,1,0,0,"technical",2
1,0.66,3,169,3,1,0,0,"support",3
0.85,0.59,4,179,3,1,0,0,"support",1
0.83,0.81,4,100,6,0,0,0,"support",2
0.67,0.62,3,177,2,0,1,0,"support",2
0.81,0.7,4,202,4,1,1,0,"support",2
0.78,0.94,4,160,2,1,0,0,"support",1
0.47,0.77,3,212,2,1,1,0,"technical",1
0.84,0.5,6,190,4,1,1,0,"management",1
0.91,0.37,3,219,3,0,0,0,"IT",1
1,0.84,2,193,2,0,1,0,"IT",1
1,0.54,5,192,4,0,1,0,"IT",1
0.73,0.62,3,206,2,1,1,0,"IT",1
0.46,0.54,2,140,3,1,1,0,"IT",1
1.01,0.67,6,142,2,1,1,0,"product_mng",1
0.59,0.55,3,237,4,1,1,0,"product_mng",1
0.67,0.59,5,252,2,1,0,0,"product_mng",1
0.69,0.78,4,196,2,1,0,0,"IT",1
0.58,0.79,3,201,3,1,0,0,"accounting",3
0.27,0.7,5,120,4,1,0,0,"accounting",3
0.84,0.49,3,245,3,1,1,0,"sales",2
0.58,0.86,3,206,3,1,1,0,"technical",2
0.91,0.54,5,205,2,1,1,0,"management",2
0.69,0.75,5,266,3,1,1,0,"marketing",2
0.62,0.46,5,184,4,1,0,0,"sales",2
0.99,0.9,3,174,3,1,0,0,"sales",2
0.93,0.72,2,278,2,0,1,0,"sales",2
0.8,0.72,3,197,2,1,1,0,"sales",2
1.02,0.86,3,186,4,0,0,0,"sales",1
0.8,0.38,3,217,2,1,1,0,"sales",1
0.67,0.4,5,192,2,1,0,0,"sales",1
0.9,0.63,3,257,2,0,1,0,"sales",1
0.84,0.76,4,224,4,1,0,0,"sales",1
0.98,0.81,3,137,3,1,1,0,"sales",1
0.54,0.71,4,234,2,1,1,0,"accounting",1
0.79,0.91,4,177,3,1,0,0,"accounting",1
0.59,0.77,5,229,3,1,1,0,"hr",1
0.63,0.78,3,149,3,0,1,0,"hr",1
0.62,0.39,3,224,6,0,0,0,"hr",1
0.47,0.88,5,151,4,1,0,0,"technical",1
